hue,saturation,value
36.92308,0.25896,0.98431
170.82353,0.44041,0.75686
16.03053,0.91608,0.56078
223.76471,0.52795,0.63137
53.41935,0.90116,0.67451
338.57143,0.58683,0.65490
50.80645,1.00000,0.97255
53.53846,0.69149,0.73725
61.39535,0.17551,0.96078
160.21978,0.36842,0.96863
65.37313,0.90135,0.87451
261.49254,0.90541,0.87059
171.33333,0.82569,0.42745
242.50000,0.51064,0.73725
41.44330,0.38039,1.00000
113.33333,0.47577,0.89020
271.02273,0.69020,1.00000
151.57895,0.83936,0.97647
49.92366,0.80368,0.63922
191.20000,0.70755,0.41569
9.65517,0.75325,0.90588
313.01205,0.32677,0.99608
351.15789,0.42222,0.88235
276.76056,0.61207,0.90980
310.00000,0.83422,0.73333
199.53488,0.73295,0.69020
136.59574,0.76216,0.72549
349.89474,0.49479,0.75294
171.42857,0.71795,0.91765
288.13187,0.98913,0.72157
324.00000,0.29891,0.72157
157.83133,0.99203,0.98431
350.70423,0.29461,0.94510
179.40299,0.85897,0.91765
35.10204,0.94839,0.60784
359.06250,0.88889,0.28235
35.45455,0.43137,0.80000
76.78571,0.68293,0.96471
332.81250,0.96482,0.78039
1.70213,0.85455,0.64706
249.37500,0.33161,0.75686
311.63265,0.58683,0.65490
57.66234,0.92771,0.32549
198.40491,0.67917,0.94118
150.00000,0.14286,0.43922
268.62745,0.67105,0.89412
90.15228,0.79116,0.97647
126.66667,0.97826,0.90196
248.25000,0.38647,0.81176
355.38462,0.41600,0.98039
102.16216,0.37374,0.38824
328.15385,0.94891,0.53725
337.94872,0.66477,0.69020
225.90604,0.96753,0.60392
85.03597,0.55159,0.98824
273.80282,0.73958,0.75294
353.73134,0.26800,0.98039
95.76923,0.88136,0.69412
279.45205,0.79348,0.72157
302.52101,0.85612,0.54510
178.46154,0.59391,0.77255
151.70984,0.78455,0.96471
230.58824,0.21795,0.91765
247.44186,0.62319,0.81176
335.86957,0.64336,0.56078
112.22798,0.94146,0.80392
217.84615,0.53498,0.95294
238.86792,0.90598,0.45882
358.18182,0.19075,0.67843
152.00000,0.73171,0.80392
259.20000,1.00000,0.19608
25.71429,0.30435,0.18039
191.57143,0.95238,0.57647
355.71429,0.47343,0.81176
356.75676,0.75820,0.95686
142.44275,0.59009,0.87059
274.28571,0.51471,0.26667
81.16071,0.89960,0.97647
177.29323,0.64251,0.81176
278.50000,0.48000,0.98039
281.09091,0.67901,0.95294
4.28571,0.36364,0.90588
286.66667,0.56250,0.43922
329.08163,0.94686,0.81176
106.36364,0.38150,0.67843
323.92405,0.98750,0.62745
223.40426,0.92157,0.80000
219.75000,0.40201,0.78039
83.30097,0.80784,1.00000
209.03226,0.39076,0.93333
259.05882,0.87629,0.76078
18.80597,0.53600,0.49020
10.58824,0.21384,0.62353
247.50000,0.23881,0.26275
288.63158,0.89623,0.41569
16.18605,0.93886,0.89804
130.08000,0.89286,0.54902
209.23077,0.95510,0.96078
40.34483,0.57711,0.78824
343.63636,0.34021,0.76078
74.11765,0.09444,0.70588
345.28302,0.68831,0.90588
356.82353,0.82927,0.80392
339.37500,0.65306,0.76863
318.77551,0.60246,0.95686
205.26316,0.68912,0.75686
269.24370,0.79866,0.58431
253.63636,0.10732,0.80392
111.57895,0.90000,0.74510
147.67241,0.91700,0.99216
97.59494,0.83598,0.74118
157.39535,0.88843,0.94902
260.25000,0.37383,0.83922
253.60000,0.72816,0.40392
32.41379,0.73418,0.92941
70.74074,0.68936,0.92157
258.88889,0.55670,0.38039
226.07143,0.29630,0.74118
252.97297,0.65198,0.89020
213.23077,0.57269,0.89020
23.07692,0.89041,0.57255
33.02521,0.96748,0.96471
292.70718,0.73878,0.96078
347.72727,0.65672,0.78824
230.52632,0.86008,0.95294
101.19403,0.82716,0.95294
21.92308,0.50980,0.80000
9.74359,0.51542,0.89020
341.00000,0.81081,0.87059
17.75510,0.61250,0.62745
85.49020,0.77273,0.77647
189.09953,0.84064,0.98431
130.34483,0.88261,0.90196
94.13793,0.55769,0.81569
276.83721,0.87045,0.96863
197.14286,0.07292,0.75294
186.69421,1.00000,0.94902
246.90265,0.96581,0.91765
336.14458,0.95402,0.34118
127.27273,0.67347,0.76863
283.44828,0.63043,0.36078
353.77358,0.72109,0.57647
264.39024,0.84247,0.57255
347.29927,0.81548,0.65882
231.78082,0.65179,0.43922
240.00000,0.47059,0.60000
175.83333,0.64000,0.88235
64.80000,0.22523,0.43529
355.63636,0.86275,1.00000
309.78261,0.87619,0.82353
52.70270,0.50685,0.57255
81.72414,0.67052,0.67843
261.84971,0.76549,0.88627
157.64706,0.43220,0.92549
53.33333,0.72000,0.09804
292.09581,1.00000,0.65490
44.17582,0.91457,0.78039
53.90625,0.84211,0.59608
237.44681,0.92157,0.60000
128.33333,0.69231,0.81569
333.72973,0.79399,0.91373
333.70787,0.36032,0.96863
176.69492,0.92913,0.99608
137.53846,0.62201,0.81961
25.90909,0.59459,0.87059
267.42857,0.95890,0.85882
86.96629,0.39732,0.87843
19.05882,0.78341,0.85098
174.00000,0.40650,0.96471
89.18919,0.84571,0.68627
172.54658,0.95833,0.65882
270.26549,0.55941,0.79216
32.63158,0.97714,0.68627
313.68421,0.70370,0.63529
58.07487,0.90777,0.80784
305.96685,0.91414,0.77647
190.13514,0.88095,0.65882
100.80000,0.73840,0.92941
161.35922,0.50244,0.80392
320.48780,0.34746,0.92549
298.06452,0.34254,0.70980
189.70588,0.80952,0.65882
257.14286,0.28112,0.97647
213.69458,0.99510,0.80000
157.77778,0.99474,0.74510
356.59091,0.98324,0.70196
61.44578,0.34156,0.95294
94.00000,0.71429,0.32941
30.35714,0.78873,0.83529
180.85714,0.27559,0.99608
204.24490,0.99593,0.96471
97.19008,0.67598,0.70196
282.59259,1.00000,0.63529
12.95455,0.53988,0.63922
196.66667,0.52427,0.40392
72.00000,0.51471,0.26667
334.00000,0.42654,0.82745
121.37405,0.62679,0.81961
154.92537,0.69792,0.75294
19.88571,0.81395,0.84314
211.39535,0.50888,0.66275
12.50000,0.92903,0.60784
74.88372,0.90845,0.55686
245.52147,0.64173,0.99608
61.57895,0.79832,0.93333
140.96386,0.61029,0.53333
99.71223,0.96528,0.56471
286.71141,0.80108,0.72941
1.15385,0.47273,0.43137
232.61905,0.98824,1.00000
158.62069,0.92553,0.73725
328.07692,0.82540,0.74118
201.19565,0.97354,0.74118
105.00000,0.94915,0.46275
121.66667,0.99605,0.99216
56.75676,0.15678,0.92549
197.14286,0.93007,0.56078
338.59155,0.95946,0.87059
65.82524,0.91964,0.87843
219.38931,0.62381,0.82353
86.05263,0.49673,0.60000
203.85542,0.79808,0.40784
130.58824,0.30909,0.64706
279.72973,0.34419,0.84314
56.08696,0.26901,0.67059
132.00000,0.05208,0.37647
114.00000,0.04739,0.82745
299.74468,0.98326,0.93725
140.00000,0.39594,0.77255
290.52632,0.38462,0.96863
290.47619,0.29577,0.83529
327.42857,0.35000,0.39216
70.93596,0.81855,0.97255
74.57143,0.77778,0.70588
340.17857,0.95319,0.92157
25.54455,0.41393,0.95686
133.08271,0.56838,0.91765
225.92593,0.66393,0.95686
89.73684,0.91200,0.98039
112.94118,0.34694,0.96078
289.03226,0.89423,0.40784
222.35294,0.28814,0.46275
168.55263,0.78756,0.75686
154.53659,0.93607,0.85882
341.53846,0.95480,0.69412
157.33333,0.33582,0.52549
227.74194,0.81579,0.44706
266.33094,0.66827,0.81569
56.19718,0.71000,0.78431
229.75610,0.96471,0.66667
179.15493,0.71357,0.78039
140.84211,0.82969,0.89804
250.12987,0.30435,0.99216
245.37313,0.37017,0.70980
201.44928,0.82143,0.98824
343.66337,0.82449,0.96078
184.02439,0.85864,0.74902
176.12903,0.91626,0.79608
336.70588,0.46961,0.70980
349.45946,0.70476,0.82353
317.69784,0.88535,0.61569
101.78571,0.22951,0.95686
36.41618,0.79724,0.85098
34.28571,0.15328,0.53725
306.46154,0.91549,0.83529
197.64706,0.83607,0.95686
157.46193,0.95631,0.80784
193.94366,0.88750,0.62745
135.57252,0.78443,0.65490
154.44444,0.25837,0.81961
301.04348,0.59278,0.76078
112.04082,0.74242,0.51765
193.10924,0.86232,0.54118
64.95413,0.75694,0.56471
7.37705,0.70115,0.68235
273.33333,0.86747,0.97647
150.24793,0.73333,0.64706
240.00000,0.55497,0.74902
37.14286,0.94382,0.34902
238.61272,0.91534,0.74118
128.30769,0.90909,0.56078
208.81890,0.57466,0.86667
149.56522,0.62162,0.43529
120.00000,0.90612,0.96078
129.89691,0.87387,0.87059
202.78481,0.63454,0.97647
268.04734,0.95480,0.69412
47.83784,0.32743,0.88627
234.03727,0.84737,0.74510
45.16854,0.80180,0.43529
130.82707,0.83125,0.62745
172.40964,0.77570,0.83922
286.95652,0.10900,0.82745
102.63158,0.33778,0.88235
2.34783,0.98712,0.91373
144.28571,0.60287,0.81961
223.90909,0.88710,0.97255
217.29730,0.15041,0.96471
70.90909,0.15714,0.54902
250.87500,0.71749,0.87451
76.71642,0.99015,0.79608
8.85906,0.60324,0.96863
114.44444,0.71053,0.59608
245.78313,0.40887,0.79608
9.94083,0.72845,0.90980
215.09434,0.64634,0.96471
306.62338,0.66957,0.90196
284.87395,0.90152,0.51765
230.55556,0.62428,0.67843
339.84000,0.53419,0.91765
333.81818,0.51402,0.41961
214.28571,0.79608,1.00000
85.71429,0.22340,0.36863
111.42857,0.71138,0.96471
13.63636,0.22000,0.78431
294.34555,0.75794,0.98824
26.87500,0.58896,0.63922
313.13869,0.99275,0.54118
132.85714,0.65116,0.84314
293.11475,0.76250,0.94118
131.57143,0.55118,0.99608
127.09677,0.59615,0.61176
262.96296,0.69528,0.91373
9.82456,0.89529,0.74902
316.39752,0.69397,0.90980
120.89552,0.37430,0.70196
288.79121,0.48663,0.73333
237.93103,0.47934,0.47451
266.72986,0.98140,0.84314
114.41860,0.51190,0.65882
255.25424,0.74059,0.93725
234.00000,0.36145,0.32549
134.38356,0.69524,0.82353
159.67742,0.32804,0.74118
356.47059,0.14167,0.94118
98.51528,0.97034,0.92549
3.89189,0.80786,0.89804
101.05263,0.26761,0.83529
198.89764,0.53361,0.93333
182.70270,0.74497,0.58431
