hue,saturation,lightness
281.53846,0.34211,0.29804
36.92308,0.89041,0.85686
170.82353,0.40670,0.59020
16.03053,0.84516,0.30392
223.76471,0.35865,0.46471
53.41935,0.82011,0.37059
338.57143,0.41525,0.46275
50.80645,1.00000,0.48627
53.53846,0.52846,0.48235
61.39535,0.68254,0.87647
160.21978,0.85047,0.79020
65.37313,0.82041,0.48039
261.49254,0.82716,0.47647
171.33333,0.70312,0.25098
242.50000,0.41739,0.54902
41.44330,1.00000,0.80980
113.33333,0.65854,0.67843
271.02273,1.00000,0.65490
151.57895,0.94570,0.56667
49.92366,0.67179,0.38235
191.20000,0.54745,0.26863
9.65517,0.78378,0.56471
313.01205,0.97647,0.83333
351.15789,0.61290,0.69608
276.76056,0.75532,0.63137
310.00000,0.71560,0.42745
199.53488,0.57848,0.43725
136.59574,0.61572,0.44902
349.89474,0.42986,0.56667
171.42857,0.80000,0.58824
288.13187,0.97849,0.36471
324.00000,0.27919,0.61373
157.83133,0.98419,0.49608
350.70423,0.71717,0.80588
179.40299,0.82716,0.52353
35.10204,0.90184,0.31961
359.06250,0.80000,0.15686
35.45455,0.46316,0.62745
76.78571,0.90323,0.63529
332.81250,0.93204,0.40392
1.70213,0.74603,0.37059
249.37500,0.34043,0.63137
311.63265,0.41525,0.46275
57.66234,0.86517,0.17451
198.40491,0.84456,0.62157
150.00000,0.07692,0.40784
268.62745,0.73913,0.59412
90.15228,0.94258,0.59020
126.66667,0.95745,0.46078
248.25000,0.45455,0.65490
355.38462,0.91228,0.77647
102.16216,0.22981,0.31569
328.15385,0.90278,0.28235
337.94872,0.49787,0.46078
225.90604,0.93711,0.31176
85.03597,0.95862,0.71569
273.80282,0.58678,0.47451
353.73134,0.87013,0.84902
95.76923,0.78788,0.38824
279.45205,0.65766,0.43529
302.52101,0.74843,0.31176
178.46154,0.50215,0.54314
151.70984,0.91469,0.58627
230.58824,0.54839,0.81765
247.44186,0.57333,0.55882
335.86957,0.47423,0.38039
112.22798,0.88940,0.42549
217.84615,0.84416,0.69804
238.86792,0.82812,0.25098
358.18182,0.16751,0.61373
152.00000,0.60000,0.50980
259.20000,1.00000,0.09804
25.71429,0.17949,0.15294
191.57143,0.90909,0.30196
355.71429,0.50515,0.61961
356.75676,0.89372,0.59412
142.44275,0.66497,0.61373
274.28571,0.34653,0.19804
81.16071,0.94915,0.53725
177.29323,0.58079,0.55098
278.50000,0.92308,0.74510
281.09091,0.87302,0.62941
4.28571,0.63636,0.74118
286.66667,0.39130,0.31569
329.08163,0.89908,0.42745
106.36364,0.28696,0.54902
323.92405,0.97531,0.31765
223.40426,0.85455,0.43137
219.75000,0.41667,0.62353
83.30097,1.00000,0.59608
209.03226,0.73228,0.75098
259.05882,0.77982,0.42745
18.80597,0.36612,0.35882
10.58824,0.15044,0.55686
247.50000,0.13559,0.23137
288.63158,0.81197,0.22941
16.18605,0.88477,0.47647
130.08000,0.80645,0.30392
209.23077,0.92126,0.50196
40.34483,0.51786,0.56078
343.63636,0.35106,0.63137
74.11765,0.10180,0.67255
345.28302,0.76812,0.59412
356.82353,0.70833,0.47059
339.37500,0.52033,0.51765
318.77551,0.86982,0.66863
205.26316,0.52569,0.49608
269.24370,0.66480,0.35098
253.63636,0.18033,0.76078
111.57895,0.81818,0.40980
147.67241,0.98305,0.53725
97.59494,0.71818,0.43137
157.39535,0.89212,0.52745
260.25000,0.49383,0.68235
253.60000,0.57252,0.25686
32.41379,0.82857,0.58824
70.74074,0.80198,0.60392
258.88889,0.38571,0.27451
226.07143,0.29787,0.63137
252.97297,0.72549,0.60000
213.23077,0.69892,0.63529
23.07692,0.80247,0.31765
33.02521,0.93701,0.49804
292.70718,0.90050,0.60588
347.72727,0.55000,0.52941
230.52632,0.89700,0.54314
101.19403,0.89333,0.55882
21.92308,0.50485,0.59608
9.74359,0.67630,0.66078
341.00000,0.73171,0.51765
17.75510,0.44144,0.43529
85.49020,0.62963,0.47647
189.09953,0.96347,0.57059
130.34483,0.80237,0.50392
94.13793,0.55238,0.58824
276.83721,0.93074,0.54706
197.14286,0.10000,0.72549
186.69421,1.00000,0.47451
246.90265,0.93388,0.47451
336.14458,0.91209,0.17843
127.27273,0.52800,0.50980
283.44828,0.46032,0.24706
353.77358,0.56383,0.36863
264.39024,0.72781,0.33137
347.29927,0.68844,0.39020
231.78082,0.48344,0.29608
240.00000,0.30769,0.45882
175.83333,0.70588,0.60000
64.80000,0.12690,0.38627
355.63636,1.00000,0.56863
309.78261,0.77966,0.46275
52.70270,0.33945,0.42745
81.72414,0.50435,0.45098
261.84971,0.74892,0.54706
157.64706,0.72857,0.72549
53.33333,0.56250,0.06275
292.09581,1.00000,0.32745
44.17582,0.84259,0.42353
53.90625,0.72727,0.34510
237.44681,0.85455,0.32353
128.33333,0.60504,0.53333
333.72973,0.80786,0.55098
333.70787,0.84762,0.79412
176.69492,0.99160,0.53333
137.53846,0.58559,0.56471
25.90909,0.66667,0.61176
267.42857,0.92105,0.44706
86.96629,0.58940,0.70392
19.05882,0.69106,0.51765
174.00000,0.84746,0.76863
89.18919,0.73267,0.39608
172.54658,0.92000,0.34314
270.26549,0.51598,0.57059
32.63158,0.95531,0.35098
313.68421,0.54286,0.41176
58.07487,0.83111,0.44118
305.96685,0.84186,0.42157
190.13514,0.78723,0.36863
100.80000,0.82938,0.58627
161.35922,0.50739,0.60196
320.48780,0.68333,0.76471
298.06452,0.29524,0.58824
189.70588,0.68000,0.39216
257.14286,0.85366,0.83922
213.69458,0.99024,0.40196
157.77778,0.98953,0.37451
356.59091,0.96703,0.35686
61.44578,0.77570,0.79020
94.00000,0.55556,0.21176
30.35714,0.66667,0.50588
180.85714,0.97222,0.85882
204.24490,0.99190,0.48431
97.19008,0.51055,0.46471
282.59259,1.00000,0.31765
12.95455,0.36975,0.46667
196.66667,0.35526,0.29804
72.00000,0.34653,0.19804
334.00000,0.50562,0.65098
121.37405,0.58744,0.56275
154.92537,0.53600,0.49020
19.88571,0.68627,0.50000
211.39535,0.34127,0.49412
12.50000,0.86747,0.32549
74.88372,0.83226,0.30392
245.52147,0.98788,0.67647
61.57895,0.84821,0.56078
140.96386,0.43915,0.37059
99.71223,0.93289,0.29216
286.71141,0.66816,0.43725
1.15385,0.30952,0.32941
232.61905,1.00000,0.50588
158.62069,0.86139,0.39608
328.07692,0.70270,0.43529
201.19565,0.94845,0.38039
105.00000,0.90323,0.24314
121.66667,0.99213,0.49804
56.75676,0.49333,0.85294
197.14286,0.86928,0.30000
338.59155,0.92208,0.45294
65.82524,0.85124,0.47451
219.38931,0.59276,0.56667
86.05263,0.33043,0.45098
203.85542,0.66400,0.24510
130.58824,0.22078,0.54706
279.72973,0.48052,0.69804
56.08696,0.21495,0.58039
132.00000,0.02674,0.36667
114.00000,0.10204,0.80784
299.74468,0.96708,0.47647
140.00000,0.40206,0.61961
290.52632,0.85586,0.78235
290.47619,0.42857,0.71176
327.42857,0.21212,0.32353
70.93596,0.93548,0.57451
74.57143,0.63636,0.43137
340.17857,0.91057,0.48235
25.54455,0.82114,0.75882
133.08271,0.76000,0.65686
225.92593,0.88043,0.63922
89.73684,0.95798,0.53333
112.94118,0.80952,0.79412
289.03226,0.80870,0.22549
222.35294,0.16832,0.39608
168.55263,0.64957,0.45882
154.53659,0.87983,0.45686
341.53846,0.91351,0.36275
157.33333,0.20179,0.43725
227.74194,0.68889,0.26471
266.33094,0.59657,0.54314
56.19718,0.56349,0.50588
229.75610,0.93182,0.34510
179.15493,0.55906,0.50196
140.84211,0.78512,0.52549
250.12987,0.95062,0.84118
245.37313,0.31163,0.57843
201.44928,0.97183,0.58235
343.66337,0.90991,0.56471
184.02439,0.75229,0.42745
176.12903,0.84545,0.43137
336.70588,0.36481,0.54314
349.45946,0.62185,0.53333
317.69784,0.79429,0.34314
101.78571,0.71795,0.84706
36.41618,0.69478,0.51176
34.28571,0.08300,0.49608
306.46154,0.84416,0.45294
197.64706,0.90265,0.55686
157.46193,0.91628,0.42157
193.94366,0.79775,0.34902
135.57252,0.64532,0.39804
154.44444,0.36986,0.71373
301.04348,0.48523,0.53529
112.04082,0.59036,0.32549
193.10924,0.75796,0.30784
64.95413,0.60894,0.35098
7.37705,0.53982,0.44314
273.33333,0.94737,0.55294
150.24793,0.57895,0.40980
240.00000,0.45299,0.54118
37.14286,0.89362,0.18431
238.61272,0.84390,0.40196
128.30769,0.83333,0.30588
208.81890,0.65128,0.61765
149.56522,0.45098,0.30000
120.00000,0.91736,0.52549
129.89691,0.77600,0.49020
202.78481,0.92941,0.66667
268.04734,0.91351,0.36275
47.83784,0.56061,0.74118
234.03727,0.73516,0.42941
45.16854,0.66917,0.26078
130.82707,0.71123,0.36667
172.40964,0.66935,0.51373
286.95652,0.20721,0.78235
102.63158,0.55882,0.73333
2.34783,0.97458,0.46275
144.28571,0.57798,0.57255
223.90909,0.94017,0.54118
217.29730,0.67273,0.89216
70.90909,0.08730,0.50588
250.87500,0.71429,0.56078
76.71642,0.98049,0.40196
8.85906,0.90303,0.67647
114.44444,0.55102,0.38431
245.78313,0.44385,0.63333
9.94083,0.78605,0.57843
215.09434,0.89831,0.65294
306.62338,0.75490,0.60000
284.87395,0.82069,0.28431
230.55556,0.45378,0.46667
339.84000,0.74850,0.67255
333.81818,0.34591,0.31176
214.28571,1.00000,0.60196
85.71429,0.12575,0.32745
111.42857,0.90674,0.62157
13.63636,0.28571,0.69804
294.34555,0.96954,0.61373
26.87500,0.41739,0.45098
313.13869,0.98561,0.27255
132.85714,0.63636,0.56863
293.11475,0.85915,0.58235
131.57143,0.98592,0.72157
127.09677,0.42466,0.42941
262.96296,0.78641,0.59608
9.82456,0.81043,0.41373
316.39752,0.77778,0.59412
120.89552,0.30594,0.57059
288.79121,0.40088,0.55490
237.93103,0.31522,0.36078
266.72986,0.96347,0.42941
114.41860,0.34400,0.49020
255.25424,0.84689,0.59020
234.00000,0.22059,0.26667
134.38356,0.61864,0.53725
159.67742,0.31959,0.61961
356.47059,0.53125,0.87451
98.51528,0.94239,0.47647
3.89189,0.78059,0.53529
101.05263,0.40426,0.72353
198.89764,0.78882,0.68431
182.70270,0.59358,0.36667
